file_name,url,neighborhood,district,service,title_length,meta_length,status,timestamp
bolgelerkadikoyaltintepe-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/altintepe-lostra-hizmeti.html,Altıntepe,Kadıköy,Lostra Hizmeti,45,133,success,2025-08-16T19:48:01.967411
bolgelerkadikoyaltintepe-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/altintepe-utu-hizmetleri.html,Altıntepe,Kadıköy,Ütü Hizmetleri,45,133,success,2025-08-16T19:48:01.968782
bolgelerkadikoyfikirtepe-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-kuru-temizleme.html,Fikirtepe,Kadıköy,Kuru Temizleme,45,133,success,2025-08-16T19:48:01.970299
bolgelerkadikoyfikirtepe-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-gelinlik-temizleme.html,Fikirtepe,Kadıköy,Gelinlik Temizleme,49,137,success,2025-08-16T19:48:01.971460
bolgelerkadikoyfikirtepe-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-abiye-temizleme.html,Fikirtepe,Kadıköy,Abiye Temizleme,46,134,success,2025-08-16T19:48:01.972353
bolgelerkadikoyfikirtepe-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-valiz-temizleme.html,Fikirtepe,Kadıköy,Valiz Temizleme,46,134,success,2025-08-16T19:48:01.973239
bolgelerkadikoyfikirtepe-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-bavul-temizleme.html,Fikirtepe,Kadıköy,Bavul Temizleme,46,134,success,2025-08-16T19:48:01.974088
bolgelerkadikoyfikirtepe-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-hali-yikama.html,Fikirtepe,Kadıköy,Halı Yıkama,42,130,success,2025-08-16T19:48:01.975109
bolgelerkadikoyfikirtepe-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-koltuk-yikama.html,Fikirtepe,Kadıköy,Koltuk Yıkama,44,132,success,2025-08-16T19:48:01.976261
bolgelerkadikoyfikirtepe-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-perde-temizleme.html,Fikirtepe,Kadıköy,Perde Temizleme,46,134,success,2025-08-16T19:48:01.977527
bolgelerkadikoyfikirtepe-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-ev-tekstili-temizligi.html,Fikirtepe,Kadıköy,Ev Tekstili Temizliği,52,140,success,2025-08-16T19:48:01.978643
bolgelerkadikoyfikirtepe-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-canta-temizleme.html,Fikirtepe,Kadıköy,Çanta Temizleme,46,134,success,2025-08-16T19:48:01.979755
bolgelerkadikoyfikirtepe-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-kumas-deri-boyama.html,Fikirtepe,Kadıköy,Kumaş Deri Boyama,48,136,success,2025-08-16T19:48:01.980636
bolgelerkadikoyfikirtepe-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-lostra-hizmeti.html,Fikirtepe,Kadıköy,Lostra Hizmeti,45,133,success,2025-08-16T19:48:01.981658
bolgelerkadikoyfikirtepe-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/kadikoy/fikirtepe-utu-hizmetleri.html,Fikirtepe,Kadıköy,Ütü Hizmetleri,45,133,success,2025-08-16T19:48:01.982745
bolgeleratasehirmerkez-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-kuru-temizleme.html,Ataşehir,Ataşehir,Kuru Temizleme,45,132,success,2025-08-16T19:48:01.983870
bolgeleratasehirmerkez-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-gelinlik-temizleme.html,Ataşehir,Ataşehir,Gelinlik Temizleme,49,136,success,2025-08-16T19:48:01.985225
bolgeleratasehirmerkez-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-abiye-temizleme.html,Ataşehir,Ataşehir,Abiye Temizleme,46,133,success,2025-08-16T19:48:01.986487
bolgeleratasehirmerkez-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-valiz-temizleme.html,Ataşehir,Ataşehir,Valiz Temizleme,46,133,success,2025-08-16T19:48:01.987566
bolgeleratasehirmerkez-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-bavul-temizleme.html,Ataşehir,Ataşehir,Bavul Temizleme,46,133,success,2025-08-16T19:48:01.988727
bolgeleratasehirmerkez-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-hali-yikama.html,Ataşehir,Ataşehir,Halı Yıkama,42,129,success,2025-08-16T19:48:01.989876
bolgeleratasehirmerkez-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-koltuk-yikama.html,Ataşehir,Ataşehir,Koltuk Yıkama,44,131,success,2025-08-16T19:48:01.991416
bolgeleratasehirmerkez-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-perde-temizleme.html,Ataşehir,Ataşehir,Perde Temizleme,46,133,success,2025-08-16T19:48:01.992791
bolgeleratasehirmerkez-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-ev-tekstili-temizligi.html,Ataşehir,Ataşehir,Ev Tekstili Temizliği,52,139,success,2025-08-16T19:48:01.994841
bolgeleratasehirmerkez-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-canta-temizleme.html,Ataşehir,Ataşehir,Çanta Temizleme,46,133,success,2025-08-16T19:48:01.996248
bolgeleratasehirmerkez-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-kumas-deri-boyama.html,Ataşehir,Ataşehir,Kumaş Deri Boyama,48,135,success,2025-08-16T19:48:01.997621
bolgeleratasehirmerkez-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-lostra-hizmeti.html,Ataşehir,Ataşehir,Lostra Hizmeti,45,132,success,2025-08-16T19:48:01.999091
bolgeleratasehirmerkez-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/merkez-utu-hizmetleri.html,Ataşehir,Ataşehir,Ütü Hizmetleri,45,132,success,2025-08-16T19:48:02.000655
bolgeleratasehirkucukbakkalkoy-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-kuru-temizleme.html,Küçükbakkalköy,Ataşehir,Kuru Temizleme,51,138,success,2025-08-16T19:48:02.002224
bolgeleratasehirkucukbakkalkoy-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-gelinlik-temizleme.html,Küçükbakkalköy,Ataşehir,Gelinlik Temizleme,55,142,success,2025-08-16T19:48:02.003736
bolgeleratasehirkucukbakkalkoy-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-abiye-temizleme.html,Küçükbakkalköy,Ataşehir,Abiye Temizleme,52,139,success,2025-08-16T19:48:02.005453
bolgeleratasehirkucukbakkalkoy-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-valiz-temizleme.html,Küçükbakkalköy,Ataşehir,Valiz Temizleme,52,139,success,2025-08-16T19:48:02.007115
bolgeleratasehirkucukbakkalkoy-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-bavul-temizleme.html,Küçükbakkalköy,Ataşehir,Bavul Temizleme,52,139,success,2025-08-16T19:48:02.008674
bolgeleratasehirkucukbakkalkoy-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-hali-yikama.html,Küçükbakkalköy,Ataşehir,Halı Yıkama,48,135,success,2025-08-16T19:48:02.010005
bolgeleratasehirkucukbakkalkoy-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-koltuk-yikama.html,Küçükbakkalköy,Ataşehir,Koltuk Yıkama,50,137,success,2025-08-16T19:48:02.011050
bolgeleratasehirkucukbakkalkoy-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-perde-temizleme.html,Küçükbakkalköy,Ataşehir,Perde Temizleme,52,139,success,2025-08-16T19:48:02.011961
bolgeleratasehirkucukbakkalkoy-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-ev-tekstili-temizligi.html,Küçükbakkalköy,Ataşehir,Ev Tekstili Temizliği,58,145,success,2025-08-16T19:48:02.012953
bolgeleratasehirkucukbakkalkoy-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-canta-temizleme.html,Küçükbakkalköy,Ataşehir,Çanta Temizleme,52,139,success,2025-08-16T19:48:02.013875
bolgeleratasehirkucukbakkalkoy-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-kumas-deri-boyama.html,Küçükbakkalköy,Ataşehir,Kumaş Deri Boyama,54,141,success,2025-08-16T19:48:02.014836
bolgeleratasehirkucukbakkalkoy-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-lostra-hizmeti.html,Küçükbakkalköy,Ataşehir,Lostra Hizmeti,51,138,success,2025-08-16T19:48:02.015979
bolgeleratasehirkucukbakkalkoy-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kucukbakkalkoy-utu-hizmetleri.html,Küçükbakkalköy,Ataşehir,Ütü Hizmetleri,51,138,success,2025-08-16T19:48:02.017037
bolgeleratasehirferhatpasa-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-kuru-temizleme.html,Ferhatpaşa,Ataşehir,Kuru Temizleme,47,134,success,2025-08-16T19:48:02.018257
bolgeleratasehirferhatpasa-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-gelinlik-temizleme.html,Ferhatpaşa,Ataşehir,Gelinlik Temizleme,51,138,success,2025-08-16T19:48:02.019223
bolgeleratasehirferhatpasa-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-abiye-temizleme.html,Ferhatpaşa,Ataşehir,Abiye Temizleme,48,135,success,2025-08-16T19:48:02.020299
bolgeleratasehirferhatpasa-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-valiz-temizleme.html,Ferhatpaşa,Ataşehir,Valiz Temizleme,48,135,success,2025-08-16T19:48:02.021774
bolgeleratasehirferhatpasa-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-bavul-temizleme.html,Ferhatpaşa,Ataşehir,Bavul Temizleme,48,135,success,2025-08-16T19:48:02.022855
bolgeleratasehirferhatpasa-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-hali-yikama.html,Ferhatpaşa,Ataşehir,Halı Yıkama,44,131,success,2025-08-16T19:48:02.024499
bolgeleratasehirferhatpasa-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-koltuk-yikama.html,Ferhatpaşa,Ataşehir,Koltuk Yıkama,46,133,success,2025-08-16T19:48:02.026141
bolgeleratasehirferhatpasa-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-perde-temizleme.html,Ferhatpaşa,Ataşehir,Perde Temizleme,48,135,success,2025-08-16T19:48:02.027320
bolgeleratasehirferhatpasa-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-ev-tekstili-temizligi.html,Ferhatpaşa,Ataşehir,Ev Tekstili Temizliği,54,141,success,2025-08-16T19:48:02.028811
bolgeleratasehirferhatpasa-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-canta-temizleme.html,Ferhatpaşa,Ataşehir,Çanta Temizleme,48,135,success,2025-08-16T19:48:02.029925
bolgeleratasehirferhatpasa-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-kumas-deri-boyama.html,Ferhatpaşa,Ataşehir,Kumaş Deri Boyama,50,137,success,2025-08-16T19:48:02.030939
bolgeleratasehirferhatpasa-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-lostra-hizmeti.html,Ferhatpaşa,Ataşehir,Lostra Hizmeti,47,134,success,2025-08-16T19:48:02.032397
bolgeleratasehirferhatpasa-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/ferhatpasa-utu-hizmetleri.html,Ferhatpaşa,Ataşehir,Ütü Hizmetleri,47,134,success,2025-08-16T19:48:02.033467
bolgeleratasehirbarbaros-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-kuru-temizleme.html,Barbaros,Ataşehir,Kuru Temizleme,45,132,success,2025-08-16T19:48:02.034812
bolgeleratasehirbarbaros-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-gelinlik-temizleme.html,Barbaros,Ataşehir,Gelinlik Temizleme,49,136,success,2025-08-16T19:48:02.035889
bolgeleratasehirbarbaros-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-abiye-temizleme.html,Barbaros,Ataşehir,Abiye Temizleme,46,133,success,2025-08-16T19:48:02.037022
bolgeleratasehirbarbaros-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-valiz-temizleme.html,Barbaros,Ataşehir,Valiz Temizleme,46,133,success,2025-08-16T19:48:02.038167
bolgeleratasehirbarbaros-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-bavul-temizleme.html,Barbaros,Ataşehir,Bavul Temizleme,46,133,success,2025-08-16T19:48:02.039326
bolgeleratasehirbarbaros-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-hali-yikama.html,Barbaros,Ataşehir,Halı Yıkama,42,129,success,2025-08-16T19:48:02.040857
bolgeleratasehirbarbaros-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-koltuk-yikama.html,Barbaros,Ataşehir,Koltuk Yıkama,44,131,success,2025-08-16T19:48:02.042206
bolgeleratasehirbarbaros-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-perde-temizleme.html,Barbaros,Ataşehir,Perde Temizleme,46,133,success,2025-08-16T19:48:02.043605
bolgeleratasehirbarbaros-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-ev-tekstili-temizligi.html,Barbaros,Ataşehir,Ev Tekstili Temizliği,52,139,success,2025-08-16T19:48:02.045253
bolgeleratasehirbarbaros-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-canta-temizleme.html,Barbaros,Ataşehir,Çanta Temizleme,46,133,success,2025-08-16T19:48:02.046859
bolgeleratasehirbarbaros-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-kumas-deri-boyama.html,Barbaros,Ataşehir,Kumaş Deri Boyama,48,135,success,2025-08-16T19:48:02.048408
bolgeleratasehirbarbaros-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-lostra-hizmeti.html,Barbaros,Ataşehir,Lostra Hizmeti,45,132,success,2025-08-16T19:48:02.049997
bolgeleratasehirbarbaros-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/barbaros-utu-hizmetleri.html,Barbaros,Ataşehir,Ütü Hizmetleri,45,132,success,2025-08-16T19:48:02.051670
bolgeleratasehirkayisdagi-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-kuru-temizleme.html,Kayışdağı,Ataşehir,Kuru Temizleme,46,133,success,2025-08-16T19:48:02.053245
bolgeleratasehirkayisdagi-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-gelinlik-temizleme.html,Kayışdağı,Ataşehir,Gelinlik Temizleme,50,137,success,2025-08-16T19:48:02.055052
bolgeleratasehirkayisdagi-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-abiye-temizleme.html,Kayışdağı,Ataşehir,Abiye Temizleme,47,134,success,2025-08-16T19:48:02.056367
bolgeleratasehirkayisdagi-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-valiz-temizleme.html,Kayışdağı,Ataşehir,Valiz Temizleme,47,134,success,2025-08-16T19:48:02.057659
bolgeleratasehirkayisdagi-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-bavul-temizleme.html,Kayışdağı,Ataşehir,Bavul Temizleme,47,134,success,2025-08-16T19:48:02.058765
bolgeleratasehirkayisdagi-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-hali-yikama.html,Kayışdağı,Ataşehir,Halı Yıkama,43,130,success,2025-08-16T19:48:02.059724
bolgeleratasehirkayisdagi-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-koltuk-yikama.html,Kayışdağı,Ataşehir,Koltuk Yıkama,45,132,success,2025-08-16T19:48:02.060846
bolgeleratasehirkayisdagi-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-perde-temizleme.html,Kayışdağı,Ataşehir,Perde Temizleme,47,134,success,2025-08-16T19:48:02.061812
bolgeleratasehirkayisdagi-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-ev-tekstili-temizligi.html,Kayışdağı,Ataşehir,Ev Tekstili Temizliği,53,140,success,2025-08-16T19:48:02.062698
bolgeleratasehirkayisdagi-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-canta-temizleme.html,Kayışdağı,Ataşehir,Çanta Temizleme,47,134,success,2025-08-16T19:48:02.063672
bolgeleratasehirkayisdagi-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-kumas-deri-boyama.html,Kayışdağı,Ataşehir,Kumaş Deri Boyama,49,136,success,2025-08-16T19:48:02.064640
bolgeleratasehirkayisdagi-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-lostra-hizmeti.html,Kayışdağı,Ataşehir,Lostra Hizmeti,46,133,success,2025-08-16T19:48:02.065658
bolgeleratasehirkayisdagi-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/kayisdagi-utu-hizmetleri.html,Kayışdağı,Ataşehir,Ütü Hizmetleri,46,133,success,2025-08-16T19:48:02.066786
bolgeleratasehiresatpasa-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-kuru-temizleme.html,Esatpaşa,Ataşehir,Kuru Temizleme,45,132,success,2025-08-16T19:48:02.068080
bolgeleratasehiresatpasa-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-gelinlik-temizleme.html,Esatpaşa,Ataşehir,Gelinlik Temizleme,49,136,success,2025-08-16T19:48:02.069019
bolgeleratasehiresatpasa-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-abiye-temizleme.html,Esatpaşa,Ataşehir,Abiye Temizleme,46,133,success,2025-08-16T19:48:02.069910
bolgeleratasehiresatpasa-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-valiz-temizleme.html,Esatpaşa,Ataşehir,Valiz Temizleme,46,133,success,2025-08-16T19:48:02.070939
bolgeleratasehiresatpasa-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-bavul-temizleme.html,Esatpaşa,Ataşehir,Bavul Temizleme,46,133,success,2025-08-16T19:48:02.072099
bolgeleratasehiresatpasa-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-hali-yikama.html,Esatpaşa,Ataşehir,Halı Yıkama,42,129,success,2025-08-16T19:48:02.073162
bolgeleratasehiresatpasa-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-koltuk-yikama.html,Esatpaşa,Ataşehir,Koltuk Yıkama,44,131,success,2025-08-16T19:48:02.074389
bolgeleratasehiresatpasa-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-perde-temizleme.html,Esatpaşa,Ataşehir,Perde Temizleme,46,133,success,2025-08-16T19:48:02.075729
bolgeleratasehiresatpasa-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-ev-tekstili-temizligi.html,Esatpaşa,Ataşehir,Ev Tekstili Temizliği,52,139,success,2025-08-16T19:48:02.076791
bolgeleratasehiresatpasa-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-canta-temizleme.html,Esatpaşa,Ataşehir,Çanta Temizleme,46,133,success,2025-08-16T19:48:02.077790
bolgeleratasehiresatpasa-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-kumas-deri-boyama.html,Esatpaşa,Ataşehir,Kumaş Deri Boyama,48,135,success,2025-08-16T19:48:02.078922
bolgeleratasehiresatpasa-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-lostra-hizmeti.html,Esatpaşa,Ataşehir,Lostra Hizmeti,45,132,success,2025-08-16T19:48:02.079778
bolgeleratasehiresatpasa-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/esatpasa-utu-hizmetleri.html,Esatpaşa,Ataşehir,Ütü Hizmetleri,45,132,success,2025-08-16T19:48:02.080629
bolgeleratasehirmustafa-kemal-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-kuru-temizleme.html,Mustafa Kemal,Ataşehir,Kuru Temizleme,50,137,success,2025-08-16T19:48:02.081868
bolgeleratasehirmustafa-kemal-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-gelinlik-temizleme.html,Mustafa Kemal,Ataşehir,Gelinlik Temizleme,54,141,success,2025-08-16T19:48:02.082964
bolgeleratasehirmustafa-kemal-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-abiye-temizleme.html,Mustafa Kemal,Ataşehir,Abiye Temizleme,51,138,success,2025-08-16T19:48:02.084382
bolgeleratasehirmustafa-kemal-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-valiz-temizleme.html,Mustafa Kemal,Ataşehir,Valiz Temizleme,51,138,success,2025-08-16T19:48:02.085623
bolgeleratasehirmustafa-kemal-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-bavul-temizleme.html,Mustafa Kemal,Ataşehir,Bavul Temizleme,51,138,success,2025-08-16T19:48:02.087107
bolgeleratasehirmustafa-kemal-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-hali-yikama.html,Mustafa Kemal,Ataşehir,Halı Yıkama,47,134,success,2025-08-16T19:48:02.088323
bolgeleratasehirmustafa-kemal-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-koltuk-yikama.html,Mustafa Kemal,Ataşehir,Koltuk Yıkama,49,136,success,2025-08-16T19:48:02.089383
bolgeleratasehirmustafa-kemal-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-perde-temizleme.html,Mustafa Kemal,Ataşehir,Perde Temizleme,51,138,success,2025-08-16T19:48:02.090817
bolgeleratasehirmustafa-kemal-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-ev-tekstili-temizligi.html,Mustafa Kemal,Ataşehir,Ev Tekstili Temizliği,57,144,success,2025-08-16T19:48:02.092199
bolgeleratasehirmustafa-kemal-canta-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-canta-temizleme.html,Mustafa Kemal,Ataşehir,Çanta Temizleme,51,138,success,2025-08-16T19:48:02.093531
bolgeleratasehirmustafa-kemal-kumas-deri-boyama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-kumas-deri-boyama.html,Mustafa Kemal,Ataşehir,Kumaş Deri Boyama,53,140,success,2025-08-16T19:48:02.094856
bolgeleratasehirmustafa-kemal-lostra-hizmeti.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-lostra-hizmeti.html,Mustafa Kemal,Ataşehir,Lostra Hizmeti,50,137,success,2025-08-16T19:48:02.096184
bolgeleratasehirmustafa-kemal-utu-hizmetleri.html,https://dryallekurutemizleme.com/bolgeler/atasehir/mustafa-kemal-utu-hizmetleri.html,Mustafa Kemal,Ataşehir,Ütü Hizmetleri,50,137,success,2025-08-16T19:48:02.097408
bolgeleratasehiryenisahra-kuru-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-kuru-temizleme.html,Yenisahra,Ataşehir,Kuru Temizleme,46,133,success,2025-08-16T19:48:02.098757
bolgeleratasehiryenisahra-gelinlik-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-gelinlik-temizleme.html,Yenisahra,Ataşehir,Gelinlik Temizleme,50,137,success,2025-08-16T19:48:02.100347
bolgeleratasehiryenisahra-abiye-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-abiye-temizleme.html,Yenisahra,Ataşehir,Abiye Temizleme,47,134,success,2025-08-16T19:48:02.101853
bolgeleratasehiryenisahra-valiz-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-valiz-temizleme.html,Yenisahra,Ataşehir,Valiz Temizleme,47,134,success,2025-08-16T19:48:02.103389
bolgeleratasehiryenisahra-bavul-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-bavul-temizleme.html,Yenisahra,Ataşehir,Bavul Temizleme,47,134,success,2025-08-16T19:48:02.105102
bolgeleratasehiryenisahra-hali-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-hali-yikama.html,Yenisahra,Ataşehir,Halı Yıkama,43,130,success,2025-08-16T19:48:02.106641
bolgeleratasehiryenisahra-koltuk-yikama.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-koltuk-yikama.html,Yenisahra,Ataşehir,Koltuk Yıkama,45,132,success,2025-08-16T19:48:02.107629
bolgeleratasehiryenisahra-perde-temizleme.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-perde-temizleme.html,Yenisahra,Ataşehir,Perde Temizleme,47,134,success,2025-08-16T19:48:02.108627
bolgeleratasehiryenisahra-ev-tekstili-temizligi.html,https://dryallekurutemizleme.com/bolgeler/atasehir/yenisahra-ev-tekstili-temizligi.html,Yenisahra,Ataşehir,Ev Tekstili Temizliği,53,140,success,2025-08-16T19:48:02.109534
